rownum,cz,czname,pop2000,fips,statename,stateabbrv,,le_raceadj_q1_F,le_agg_q1_F,le_raceadj_q2_F,le_agg_q2_F,le_raceadj_q3_F,le_agg_q3_F,le_raceadj_q4_F,le_agg_q4_F,,le_raceadj_q1_M,le_agg_q1_M,le_raceadj_q2_M,le_agg_q2_M,le_raceadj_q3_M,le_agg_q3_M,le_raceadj_q4_M,le_agg_q4_M,,sd_le_raceadj_q1_F,sd_le_agg_q1_F,sd_le_raceadj_q2_F,sd_le_agg_q2_F,sd_le_raceadj_q3_F,sd_le_agg_q3_F,sd_le_raceadj_q4_F,sd_le_agg_q4_F,,sd_le_raceadj_q1_M,sd_le_agg_q1_M,sd_le_raceadj_q2_M,sd_le_agg_q2_M,sd_le_raceadj_q3_M,sd_le_agg_q3_M,sd_le_raceadj_q4_M,sd_le_agg_q4_M,,count_q1_F,count_q2_F,count_q3_F,count_q4_F,,count_q1_M,count_q2_M,count_q3_M,count_q4_M
365,26501,Brookings,"40,630",46,South Dakota,SD,,80.78,80.33,83.61,83.13,87.31,87.02,90.09,89.9,,76.25,75.8,82.74,82.37,82.3,81.91,85.07,84.69,,1.23,1.28,1.3,1.34,1.3,1.36,1.3,1.37,,0.91,0.91,0.96,1,1.15,1.18,1.77,1.82,,"15,551","22,871","29,397","17,009",,"16,458","26,412","28,705","15,161"
366,26503,Sioux Falls,"200,630",46,South Dakota,SD,,81.67,81.43,85.3,84.98,87.82,87.51,87.87,87.54,,76.9,76.59,82,81.63,84.26,83.87,85.65,85.31,,0.52,0.54,0.47,0.49,0.46,0.49,0.68,0.72,,0.42,0.42,0.42,0.43,0.47,0.49,0.61,0.63,,"98,060","146,432","175,127","129,095",,"98,734","149,487","170,146","121,434"
367,26504,Watertown,"40,078",46,South Dakota,SD,,82.44,82.07,85.5,85.16,88.86,88.61,85.76,85.37,,75.95,75.5,81.5,81.07,84.68,84.33,85.24,84.92,,1.04,1.09,1.02,1.07,1.12,1.19,1.92,1.99,,0.81,0.81,0.96,0.98,1.06,1.1,1.57,1.63,,"21,587","28,878","29,359","15,148",,"21,734","33,072","28,648","14,034"
368,26605,Aberdeen,"52,825",46,South Dakota,SD,,84.27,83.94,85.49,85.16,86.76,86.42,87.58,87.27,,78.02,77.59,81.62,81.21,84,83.63,85.28,84.96,,0.93,0.97,0.86,0.9,0.99,1.05,1.52,1.6,,0.75,0.76,0.78,0.8,0.95,0.98,1.22,1.27,,"27,463","35,920","39,715","22,657",,"27,798","38,610","37,272","20,597"
369,26701,Bemidji,"101,639",27,Minnesota,MN,,82.48,82.05,86.13,85.82,85.42,85.04,89.97,89.78,,77.96,77.49,82.08,81.69,84.92,84.6,86.17,85.86,,0.58,0.6,0.58,0.61,0.83,0.86,0.73,0.78,,0.48,0.48,0.53,0.54,0.65,0.68,0.94,0.98,,"70,482","75,531","71,144","40,687",,"71,132","77,694","67,464","35,454"
370,26702,Grafton,"31,090",38,North Dakota,ND,,82.46,82.17,86.61,86.32,86.94,86.6,89.8,89.64,,76.28,75.98,82.56,82.21,84.86,84.52,82.75,82.32,,1.07,1.11,1.12,1.18,1.28,1.34,1.33,1.41,,0.81,0.82,0.9,0.94,1.19,1.24,1.7,1.74,,"16,427","21,287","24,349","12,343",,"18,000","26,250","23,413","11,203"
371,26703,Thief River Falls,"28,038",27,Minnesota,MN,,82.42,82.01,83.92,83.45,88.23,87.98,87.96,87.68,,76.49,76,83.53,83.17,85.65,85.37,85.6,85.3,,1.19,1.25,1.27,1.33,1.23,1.3,1.73,1.82,,0.88,0.88,1.1,1.14,1.19,1.23,1.84,1.92,,"15,696","21,764","23,598","10,225",,"17,299","24,042","22,649","8,860"
372,26704,Grand Forks,"108,213",38,North Dakota,ND,,82.41,82.05,85,84.63,86.26,85.93,87.21,86.97,,76.91,76.49,81.32,80.9,83.75,83.4,87.92,87.74,,0.73,0.76,0.74,0.77,0.77,0.8,1.02,1.06,,0.6,0.61,0.63,0.64,0.71,0.73,0.76,0.79,,"46,233","61,439","79,264","50,146",,"46,228","69,536","79,457","46,307"
373,26801,Fargo,"206,945",38,North Dakota,ND,,83,82.74,85.66,85.36,87.23,86.97,88.13,87.81,,76.52,76.21,81.59,81.22,84.57,84.26,86.35,85.99,,0.52,0.54,0.52,0.55,0.58,0.61,0.68,0.72,,0.43,0.44,0.46,0.47,0.49,0.51,0.62,0.66,,"91,914","124,419","158,797","122,319",,"89,784","136,931","159,190","118,187"
374,26803,Jamestown,"38,384",38,North Dakota,ND,,84.68,84.4,86.36,86.03,87.92,87.63,88.6,88.3,,76.41,75.96,83.13,82.8,83.61,83.18,87.43,87.2,,0.96,1.01,1.15,1.2,1.04,1.1,1.58,1.67,,0.81,0.82,0.94,0.97,1.17,1.2,1.22,1.29,,"20,847","26,514","29,337","15,237",,"21,321","30,011","28,450","13,451"
375,26901,Fergus Falls,"117,558",27,Minnesota,MN,,83.41,83.06,85.89,85.54,87.54,87.21,88.58,88.28,,78.87,78.49,82.76,82.36,85.4,85.06,86.41,86.11,,0.59,0.61,0.56,0.59,0.65,0.68,0.8,0.85,,0.47,0.48,0.52,0.54,0.56,0.58,0.77,0.81,,"66,517","83,023","94,469","55,234",,"67,228","92,021","90,635","48,960"
376,26902,Little Falls,"69,851",27,Minnesota,MN,,84.26,83.93,85.31,84.9,86.9,86.55,89.85,89.65,,79.48,79.09,82.75,82.35,85.58,85.24,84.27,83.86,,0.67,0.7,0.85,0.88,0.95,1,1.1,1.17,,0.57,0.58,0.69,0.71,0.86,0.9,1.59,1.63,,"49,430","54,177","50,436","19,972",,"51,392","60,558","48,358","17,490"
377,27005,Yankton,"47,901",46,South Dakota,SD,,83.92,83.59,88.13,87.91,86.93,86.59,89.81,89.62,,79.3,78.89,82.91,82.56,84.49,84.15,86.64,86.39,,0.85,0.89,0.79,0.83,1.19,1.25,1.34,1.41,,0.75,0.77,0.82,0.84,1.05,1.09,1.42,1.47,,"25,874","34,497","34,137","14,969",,"28,338","39,111","31,573","13,235"
378,27006,Mitchell,"27,613",46,South Dakota,SD,,84.18,83.96,85.78,85.48,84.17,83.66,87.82,87.46,,80.26,80.06,83.21,82.92,85.53,85.24,86.2,85.88,,1.12,1.16,1.17,1.23,1.57,1.62,2.1,2.2,,0.93,0.95,0.88,0.92,1.15,1.2,1.8,1.87,,"16,797","20,359","21,052","10,674",,"16,322","22,851","19,516","9,417"
379,27101,Willmar,"85,394",27,Minnesota,MN,,83.01,82.63,86.8,86.51,88.25,88.04,87.83,87.49,,78.98,78.64,82.03,81.64,85.48,85.19,86.66,86.38,,0.75,0.78,0.65,0.69,0.7,0.74,1.12,1.18,,0.61,0.62,0.68,0.69,0.74,0.76,0.89,0.93,,"43,007","58,054","66,730","37,138",,"44,183","63,935","63,759","32,914"
380,27102,Marshall,"51,470",27,Minnesota,MN,,86.31,86.13,87.64,87.37,87.93,87.66,88.56,88.24,,77.11,76.79,83.06,82.67,85.03,84.68,86.18,85.87,,0.82,0.86,0.86,0.9,0.96,1.01,1.48,1.56,,0.78,0.79,0.83,0.87,0.97,1.01,1.22,1.27,,"25,442","34,902","40,749","21,850",,"25,357","38,909","38,771","19,858"
381,27201,Sioux Center,"58,454",19,Iowa,IA,,83.66,83.35,86.98,86.69,86.65,86.28,88.32,88.02,,78.47,78.11,83.65,83.32,84.32,83.94,85.67,85.27,,0.94,0.99,0.83,0.87,1.02,1.07,1.09,1.16,,0.82,0.84,0.77,0.79,0.96,1,1.5,1.57,,"23,405","40,336","47,508","22,615",,"23,970","46,417","44,289","19,793"
382,27202,Worthington,"60,435",27,Minnesota,MN,,84.41,84.37,86.33,85.99,89.02,88.86,90.13,89.91,,77.72,77.63,83.58,83.18,84.21,83.94,87.15,86.87,,0.85,0.88,0.82,0.87,0.81,0.85,1.04,1.11,,0.73,0.74,0.76,0.78,0.87,0.9,1.21,1.28,,"29,671","42,654","44,692","19,128",,"32,391","50,485","42,433","16,172"
383,27301,Spencer,"61,106",19,Iowa,IA,,83.51,83.11,84.73,84.31,88.52,88.31,88.18,87.85,,78.77,78.33,82.32,81.92,83.75,83.4,85.7,85.37,,0.79,0.83,0.86,0.91,0.85,0.89,1.35,1.43,,0.7,0.72,0.71,0.73,0.83,0.85,1.09,1.14,,"33,347","45,367","47,831","25,337",,"32,913","50,259","44,322","22,039"
384,27302,Fairmont,"49,010",27,Minnesota,MN,,81.63,81.16,84.81,84.43,87.39,87.09,91.36,91.26,,77.14,76.74,81.66,81.27,83.55,83.15,84,83.71,,0.9,0.93,0.92,0.96,1,1.05,1.03,1.08,,0.72,0.73,0.78,0.81,1.02,1.05,1.5,1.54,,"29,956","36,303","37,768","17,771",,"29,473","41,864","35,376","15,065"
385,27401,Storm Lake,"52,812",19,Iowa,IA,,81.38,81.1,84.71,84.41,86.95,86.58,88.28,87.95,,76.33,76.15,81.5,81.15,83.81,83.43,83.73,83.24,,1,1.04,0.98,1.03,1.18,1.25,1.24,1.33,,0.73,0.74,0.81,0.83,0.99,1.03,1.6,1.64,,"27,184","37,093","38,101","18,277",,"29,495","44,411","35,945","15,541"
386,27402,Fort Dodge,"101,165",19,Iowa,IA,,82.53,82.19,84.1,83.63,87.58,87.3,89.67,89.51,,76.21,75.83,81.36,80.91,83.96,83.61,84.85,84.55,,0.61,0.63,0.66,0.69,0.68,0.72,0.81,0.86,,0.52,0.53,0.54,0.55,0.68,0.7,1.01,1.05,,"53,620","70,473","75,077","35,652",,"52,250","79,114","71,210","30,734"
387,27501,Des Moines,"595,842",19,Iowa,IA,,80.62,80.24,84.36,84.02,85.99,85.71,88.64,88.5,,75.68,75.27,79.76,79.37,83.46,83.14,85.31,85.07,,0.32,0.32,0.3,0.3,0.29,0.3,0.31,0.32,,0.26,0.25,0.26,0.26,0.28,0.29,0.3,0.31,,"256,627","383,048","468,616","460,219",,"252,559","359,710","452,818","440,477"
388,27502,Creston,"35,600",19,Iowa,IA,,82.39,82.06,84.19,83.84,88.61,88.34,86.55,86.15,,76.61,76.16,81.03,80.63,80.37,79.89,84.59,84.19,,0.93,0.97,1.04,1.09,1.12,1.19,1.89,2,,0.76,0.76,0.94,0.96,1.21,1.21,1.97,2.04,,"23,876","26,983","23,425","8,893",,"23,790","28,401","21,186","7,582"
389,27503,Atlantic,"34,687",19,Iowa,IA,,82.54,82.11,85.32,84.96,88.61,88.4,89.59,89.37,,78.39,77.94,82.42,82.02,83.83,83.5,85.75,85.44,,1.04,1.09,1.01,1.06,0.92,0.97,1.86,1.96,,0.91,0.92,0.9,0.93,1.15,1.19,1.83,1.9,,"20,048","26,048","25,079","11,030",,"19,276","29,136","22,567","9,557"
390,27504,Carroll,"48,729",19,Iowa,IA,,82.58,82.24,84.45,83.98,87.58,87.34,90.73,90.59,,77.38,77.05,81.39,80.95,85.39,85.16,83.83,83.41,,0.9,0.94,1.08,1.13,1.06,1.11,1.17,1.24,,0.72,0.74,0.83,0.86,0.94,0.98,1.61,1.65,,"26,625","36,016","36,757","17,002",,"27,495","40,605","34,901","14,994"
391,27601,Rapid City,"158,442",46,South Dakota,SD,,82.08,81.77,86.31,86,86.91,86.55,88.48,88.32,,77.71,77.36,82.98,82.64,83.94,83.56,87.69,87.48,,0.49,0.5,0.53,0.55,0.62,0.65,0.69,0.72,,0.41,0.42,0.45,0.46,0.56,0.58,0.61,0.64,,"107,690","119,173","124,078","76,144",,"105,432","124,911","119,219","69,907"
392,27701,Scottsbluff,"65,903",31,Nebraska,NE,,82.92,82.93,84.94,84.93,86.8,86.58,89.12,89.02,,76.43,76.49,81.72,81.74,84.34,84.15,85.28,85.05,,0.77,0.79,0.89,0.92,1.03,1.08,1.33,1.38,,0.63,0.65,0.74,0.75,0.85,0.88,1.26,1.31,,"41,738","43,904","43,630","23,113",,"37,925","46,420","43,284","20,538"
393,27702,Cheyenne,"95,526",56,Wyoming,WY,,80.48,80.61,85.37,85.38,86.71,86.65,88.12,88.07,,75.2,75.22,80.94,80.84,82.75,82.6,86.49,86.37,,0.66,0.68,0.65,0.66,0.64,0.66,0.75,0.76,,0.54,0.55,0.58,0.59,0.7,0.71,0.72,0.74,,"54,438","65,751","77,915","57,913",,"53,337","68,921","79,513","54,409"
394,27801,Norfolk,"56,990",31,Nebraska,NE,,83.95,83.6,86.39,86.15,87.39,87.06,86.86,86.52,,77.06,76.73,81.89,81.6,84.62,84.28,81.2,80.79,,0.9,0.94,0.97,1.01,1.03,1.09,1.46,1.53,,0.68,0.7,0.84,0.86,0.99,1.02,1.33,1.33,,"30,338","37,846","42,169","20,271",,"30,964","41,776","40,738","18,015"
395,27802,Columbus,"61,167",31,Nebraska,NE,,83.06,82.82,86.7,86.46,88.49,88.24,86.95,86.51,,77.59,77.35,80.96,80.62,85.13,84.8,85.09,84.71,,0.87,0.91,0.86,0.91,0.84,0.9,1.62,1.7,,0.74,0.75,0.72,0.73,0.9,0.94,1.33,1.38,,"29,428","45,695","48,785","21,883",,"32,389","53,721","46,871","19,447"
396,27901,Hastings,"42,251",31,Nebraska,NE,,81.33,80.88,83.44,83.05,87.86,87.58,84.86,84.66,,77.42,77.05,80.46,80.11,84.91,84.6,82.29,82.04,,1.1,1.14,1.12,1.16,1.2,1.27,1.68,1.73,,0.85,0.86,0.89,0.91,1.06,1.09,1.61,1.63,,"22,493","29,571","30,935","15,982",,"22,095","33,541","29,514","13,971"
397,27902,York,"26,871",31,Nebraska,NE,,80.85,80.36,83.68,83.21,88.41,88.17,90.35,90.23,,76.32,75.85,82.3,81.88,83.26,82.85,85.21,84.88,,1.23,1.27,1.26,1.31,1.16,1.22,1.37,1.44,,0.99,0.99,1.17,1.21,1.31,1.35,2.03,2.1,,"12,915","18,779","20,761","10,128",,"13,022","21,714","19,812","8,748"
398,27903,Grand Island,"77,708",31,Nebraska,NE,,83.4,83.23,84.53,84.34,87.55,87.31,88.66,88.39,,77.79,77.68,82.54,82.45,84.34,84.04,84.92,84.55,,0.72,0.75,0.76,0.78,0.84,0.88,1.11,1.17,,0.61,0.62,0.67,0.68,0.78,0.8,1.22,1.26,,"45,406","56,338","58,905","30,348",,"44,700","62,513","56,935","27,217"
399,28001,Sioux City,"187,773",19,Iowa,IA,,80.75,80.46,84.8,84.53,86.58,86.33,90.03,89.87,,76.4,76.2,81.31,81.03,83.25,82.95,85.5,85.2,,0.5,0.52,0.51,0.53,0.58,0.61,0.56,0.59,,0.4,0.4,0.47,0.48,0.51,0.53,0.74,0.77,,"99,720","123,288","132,614","80,650",,"96,967","135,749","129,833","74,812"
400,28002,West Point,"25,165",31,Nebraska,NE,,80.45,79.98,83.05,82.58,86.78,86.46,85.57,85.18,,78.26,77.88,81.91,81.5,83.54,83.17,90.1,90.03,,1.22,1.27,1.31,1.36,1.56,1.64,2.55,2.64,,1.05,1.08,1.11,1.15,1.59,1.64,1.98,2.06,,"13,601","16,698","15,198","6,567",,"14,477","18,779","14,161","4,901"
401,28101,Lincoln,"311,956",31,Nebraska,NE,,82.8,82.55,85.2,84.92,86.69,86.48,88.07,87.85,,76.19,75.86,80.59,80.23,84.41,84.17,86.43,86.19,,0.45,0.47,0.43,0.44,0.43,0.45,0.53,0.55,,0.34,0.35,0.38,0.39,0.4,0.4,0.47,0.48,,"135,242","198,314","238,464","181,945",,"137,863","199,822","235,518","166,932"
402,28102,Nebraska City,"40,078",31,Nebraska,NE,,80.81,80.42,85.12,84.81,86.41,86.02,87.12,86.71,,75.45,75.09,81.33,80.98,83.89,83.49,82.58,82.08,,0.93,0.96,1.09,1.13,1.15,1.2,1.78,1.87,,0.68,0.68,0.9,0.92,1.11,1.15,1.67,1.7,,"23,080","28,900","27,996","14,654",,"23,148","31,244","27,241","13,400"
403,28201,Red Oak,"48,197",19,Iowa,IA,,82.29,81.9,84.49,84.07,89.35,89.2,88.48,88.17,,78.03,77.59,80.67,80.26,82.09,81.68,87.21,86.95,,0.82,0.86,0.96,1,0.81,0.85,1.52,1.62,,0.76,0.77,0.78,0.8,0.99,1.01,1.39,1.45,,"28,832","35,139","35,269","13,405",,"29,168","38,166","33,163","11,486"
404,28202,Omaha,"803,201",31,Nebraska,NE,,81.08,80.59,84.2,83.88,86.15,85.84,87.91,87.68,,75.7,75.17,80.18,79.81,82.72,82.35,85.23,84.94,,0.28,0.29,0.26,0.26,0.26,0.27,0.29,0.3,,0.22,0.21,0.23,0.22,0.24,0.24,0.28,0.28,,"379,226","518,026","613,091","577,650",,"373,447","496,985","599,397","549,328"
405,28301,Sterling,"39,751",8,Colorado,CO,,82.88,82.55,83.26,83.32,84.15,83.67,85.67,85.2,,77.38,77.05,81.41,81.56,84.81,84.5,84.14,83.69,,0.92,0.96,1.16,1.19,1.43,1.48,2.12,2.2,,0.77,0.79,0.94,0.95,1.2,1.25,1.84,1.88,,"23,802","27,125","24,549","12,659",,"24,034","29,032","23,487","11,105"
406,28306,North Platte,"35,939",31,Nebraska,NE,,82.31,82.09,86.43,86.17,86.52,86.39,89.01,88.88,,77.27,77.05,82.62,82.31,82.82,82.63,87.11,86.96,,0.98,1.01,1.11,1.16,1.19,1.24,1.35,1.41,,0.9,0.91,0.89,0.92,1.04,1.07,1.3,1.35,,"21,372","22,105","28,845","17,059",,"18,051","24,778","30,985","15,680"
407,28401,Colorado Springs,"587,132",8,Colorado,CO,,82.28,82.68,84.89,84.96,86.83,86.9,88.34,88.22,,77.72,77.83,81.42,81.29,84.25,84.14,86.23,86,,0.31,0.31,0.32,0.32,0.3,0.3,0.3,0.31,,0.26,0.27,0.29,0.3,0.29,0.29,0.3,0.32,,"327,734","392,494","438,094","442,518",,"303,659","366,943","434,469","424,045"
408,28502,Pueblo,"187,782",8,Colorado,CO,,80.13,81.69,83.43,84.28,85.51,86.01,86.68,86.72,,74.81,76.35,80,80.84,82.33,82.84,85.4,85.51,,0.53,0.48,0.56,0.54,0.59,0.57,0.87,0.89,,0.39,0.37,0.48,0.47,0.54,0.54,0.71,0.72,,"131,864","125,580","115,438","66,313",,"123,581","122,014","108,471","58,798"
409,28608,Kearney,"56,033",31,Nebraska,NE,,82.99,82.62,85.19,84.95,86.98,86.71,91.31,91.23,,77.77,77.39,81.32,81.08,83.23,82.87,86.43,86.15,,0.94,0.99,1.02,1.06,0.99,1.04,0.7,0.74,,0.76,0.78,0.88,0.9,1.03,1.06,1.17,1.23,,"28,221","36,984","41,396","25,021",,"27,566","39,342","39,309","22,598"
410,28609,Lexington,"48,464",31,Nebraska,NE,,82.76,82.46,84.51,84.28,86.62,86.38,89.3,89.12,,79,78.76,83.45,83.29,84.38,84.19,85.3,84.91,,0.95,1,0.97,1.02,1.15,1.21,1.27,1.36,,0.73,0.75,0.86,0.89,1.06,1.1,1.81,1.89,,"29,514","36,360","31,906","13,200",,"32,363","41,762","29,764","11,365"
411,28702,Glenwood Springs,"131,682",8,Colorado,CO,,86.06,86.14,86.84,86.8,87.17,87.26,90.11,90,,80.76,80.74,83.67,83.61,86.98,87.06,87.69,87.52,,0.7,0.72,0.69,0.72,0.75,0.76,0.47,0.5,,0.57,0.59,0.64,0.66,0.57,0.57,0.5,0.52,,"64,742","79,889","89,333","113,644",,"84,839","94,252","95,057","110,499"
412,28704,Laramie,"33,591",56,Wyoming,WY,,80.37,80.4,83.49,83.25,87.91,87.84,87.85,88.06,,76.12,76.11,80.19,79.96,84.33,84.13,87.78,87.85,,1.4,1.44,1.55,1.61,1.09,1.12,1.4,1.38,,0.96,0.98,1.22,1.25,1.17,1.21,1.12,1.12,,"14,210","16,486","20,067","17,656",,"15,038","17,999","20,601","16,644"
413,28800,Fort Collins,"459,601",8,Colorado,CO,,83.35,83.72,85.64,85.65,86.38,86.37,88.94,88.85,,78.69,79.12,82.68,82.72,84.3,84.29,87.2,87.08,,0.34,0.34,0.34,0.35,0.34,0.35,0.35,0.36,,0.29,0.3,0.32,0.32,0.32,0.32,0.33,0.34,,"252,093","311,122","369,128","377,577",,"243,031","311,057","373,150","364,731"
414,28900,Denver,"2,449,044",8,Colorado,CO,,82,82.53,84.56,84.81,86.27,86.4,88.43,88.43,,77.32,77.78,80.96,81.14,83.76,83.83,86.59,86.51,,0.18,0.17,0.18,0.17,0.16,0.15,0.15,0.15,,0.14,0.14,0.15,0.15,0.15,0.15,0.13,0.13,,"1,128,845","1,494,626","1,699,285","2,240,104",,"1,221,219","1,397,826","1,626,085","2,210,960"
415,29003,Dodge City,"42,837",20,Kansas,KS,,82.06,82.07,84.24,84.17,84.49,84.7,91.14,91.33,,77.32,77.38,81.14,81.08,84.1,84.4,83.26,83.43,,1.01,1.07,1.16,1.21,1.4,1.43,0.81,0.79,,0.87,0.9,0.99,1.02,1.16,1.16,1.55,1.57,,"20,616","26,511","24,434","13,870",,"23,019","31,978","23,804","12,470"
416,29004,Great Bend,"47,227",20,Kansas,KS,,80.66,80.34,85.62,85.25,85.31,84.98,85.45,85.33,,76.56,76.26,79.21,78.76,82.51,82.24,85.3,85.1,,0.88,0.91,0.94,1,1.26,1.32,1.43,1.47,,0.7,0.71,0.81,0.82,1.03,1.05,1.54,1.58,,"29,138","33,350","32,286","14,890",,"29,389","36,397","30,393","12,678"
417,29005,Hutchinson,"82,076",20,Kansas,KS,,80.82,80.64,84.44,84.11,85.29,84.89,89.03,88.88,,75.84,75.61,79.26,78.89,83.85,83.54,83.98,83.7,,0.66,0.68,0.71,0.74,0.89,0.93,0.87,0.91,,0.58,0.58,0.61,0.62,0.76,0.78,1.18,1.22,,"49,217","57,815","57,774","28,469",,"43,802","60,928","53,619","24,570"
418,29006,Hays,"38,196",20,Kansas,KS,,81.16,80.68,83.83,83.45,83.93,83.49,91.19,91.07,,75.49,74.99,83.13,82.84,84,83.63,83.27,82.89,,0.99,1.03,1.28,1.32,1.48,1.53,1.08,1.14,,0.8,0.8,1.03,1.06,1.31,1.35,1.45,1.5,,"20,848","24,233","26,051","15,241",,"18,709","25,072","24,944","13,819"
419,29104,Salina,"63,338",20,Kansas,KS,,80.92,80.86,83.41,82.96,85.93,85.66,86.66,86.28,,75.09,74.92,79.3,78.86,83.45,83.09,84.95,84.56,,0.79,0.81,0.9,0.94,0.85,0.88,1.28,1.34,,0.65,0.66,0.73,0.74,0.86,0.89,1.37,1.42,,"37,927","44,722","48,676","26,755",,"34,968","47,992","47,295","23,584"
420,29203,Manhattan,"143,269",20,Kansas,KS,,81.19,81.12,85.23,85.11,85.48,85.19,88.21,87.97,,75.75,75.29,80.37,80.01,82.71,82.35,85.38,85.04,,0.65,0.67,0.63,0.65,0.68,0.7,0.83,0.87,,0.52,0.52,0.56,0.57,0.63,0.65,0.85,0.88,,"63,357","80,993","91,259","56,830",,"59,169","88,468","89,859","50,929"
421,29204,Topeka,"324,513",20,Kansas,KS,,80.74,80.35,83.27,82.94,86.49,86.23,88.37,88.19,,75.2,74.77,80.63,80.3,83.76,83.48,85.57,85.33,,0.39,0.4,0.4,0.42,0.4,0.42,0.44,0.46,,0.32,0.32,0.35,0.35,0.36,0.37,0.45,0.46,,"163,431","215,610","243,639","183,330",,"156,325","199,714","235,355","165,867"
422,29301,Wichita,"553,506",20,Kansas,KS,,80.53,80.27,83.78,83.62,85.59,85.33,86.58,86.4,,74.71,74.36,79.24,79.01,82.14,81.81,84.32,84.06,,0.31,0.32,0.32,0.33,0.33,0.34,0.38,0.39,,0.25,0.25,0.27,0.27,0.3,0.31,0.35,0.36,,"278,039","326,647","391,453","348,721",,"260,174","325,075","405,352","330,498"
423,29302,Newton,"75,784",20,Kansas,KS,,81.97,81.68,85.31,85.08,86.5,86.24,89.72,89.53,,76.46,76.13,81.99,81.72,83.62,83.32,85.78,85.46,,0.78,0.8,0.74,0.77,0.75,0.79,0.78,0.83,,0.66,0.67,0.64,0.66,0.75,0.77,1.04,1.08,,"38,100","52,571","67,120","35,967",,"34,502","58,743","66,510","31,762"
424,29303,Winfield,"51,584",20,Kansas,KS,,80.22,79.96,83.39,83.15,86.2,85.85,87.16,86.81,,75.51,75.22,80.33,79.97,82.41,82.01,83.95,83.56,,0.75,0.78,0.82,0.84,1.06,1.12,1.35,1.42,,0.67,0.68,0.74,0.76,0.95,0.97,1.43,1.47,,"33,285","34,337","32,992","17,111",,"31,210","36,362","33,204","14,783"
425,29401,Ottawa,"51,067",20,Kansas,KS,,81.56,81.2,84.59,84.25,85.57,85.2,88.94,88.77,,75.88,75.47,81.16,80.74,83.5,83.14,85.41,85.13,,0.78,0.82,0.81,0.84,1.01,1.06,1.2,1.26,,0.65,0.66,0.71,0.73,0.93,0.96,1.46,1.52,,"34,050","39,102","37,578","16,557",,"30,805","42,005","36,636","14,560"
426,29402,Emporia,"47,830",20,Kansas,KS,,82.3,82.17,84.86,84.65,87.85,87.78,88.47,88.31,,76.31,76.15,78.6,78.37,81.19,80.96,83.25,82.95,,0.91,0.95,1.08,1.12,1.14,1.18,1.4,1.47,,0.74,0.74,0.82,0.84,1.05,1.07,1.51,1.55,,"25,665","30,216","30,627","16,701",,"25,341","33,690","30,244","14,922"
427,29403,Bartlesville,"145,981",20,Kansas,KS,,80.85,80.45,84.53,84.2,86.85,86.54,87.11,86.84,,75.68,75.23,79.92,79.54,83.32,82.95,85.19,84.86,,0.45,0.46,0.52,0.54,0.58,0.61,0.75,0.78,,0.39,0.38,0.44,0.45,0.58,0.59,0.72,0.75,,"103,960","104,227","93,002","57,850",,"93,565","104,709","87,695","53,211"
428,29501,Leavenworth,"85,465",20,Kansas,KS,,80.22,79.98,84.17,83.78,85.64,85.38,87.22,86.83,,74.08,73.59,79.73,79.21,82.44,82,85.47,85.1,,0.79,0.81,0.75,0.79,0.76,0.79,1.05,1.11,,0.6,0.61,0.67,0.68,0.71,0.73,0.9,0.94,,"36,241","48,436","62,438","49,038",,"36,774","48,669","64,535","45,857"
429,29502,Kansas City,"1,762,873",29,Missouri,MO,,80.98,80.33,84.19,83.83,86.05,85.75,87.77,87.55,,75.76,75.08,79.81,79.4,82.45,82.09,85.43,85.15,,0.17,0.18,0.18,0.19,0.18,0.18,0.19,0.19,,0.15,0.14,0.16,0.16,0.16,0.16,0.18,0.18,,"894,098","1,166,526","1,300,650","1,350,910",,"837,340","1,023,952","1,258,341","1,296,176"
430,29503,St. Joseph,"158,300",29,Missouri,MO,,80.48,80.04,84.77,84.4,85.39,85.08,86.95,86.56,,75.28,74.76,79.97,79.51,82.39,82.06,84.95,84.59,,0.49,0.5,0.49,0.51,0.62,0.64,0.86,0.91,,0.38,0.38,0.45,0.45,0.56,0.57,0.73,0.75,,"97,175","110,312","110,731","59,289",,"92,337","116,345","107,395","53,184"
431,29504,Sedalia,"88,232",29,Missouri,MO,,81.79,81.37,84.3,83.92,85.15,84.81,88.36,88.21,,76.02,75.55,79.88,79.44,82.71,82.39,83.8,83.45,,0.54,0.56,0.62,0.65,0.85,0.89,0.9,0.93,,0.41,0.41,0.53,0.54,0.73,0.75,1.21,1.25,,"74,034","67,137","53,487","22,110",,"69,997","70,596","50,344","19,201"
432,29505,Polk,"33,693",29,Missouri,MO,,82.61,82.25,84.73,84.35,86.93,86.59,82.46,82,,76.6,76.11,84.26,84.02,83.74,83.33,87.82,87.61,,0.97,1.01,1.2,1.25,1.25,1.32,2,2.01,,0.91,0.92,0.84,0.87,1.26,1.31,1.64,1.71,,"17,178","22,217","21,437","9,568",,"17,101","24,363","20,305","8,657"
433,29601,Columbia,"302,388",29,Missouri,MO,,80.86,80.37,84.56,84.17,86.79,86.49,88.82,88.64,,75.47,74.89,80.57,80.12,83.72,83.35,85.77,85.48,,0.4,0.41,0.42,0.43,0.43,0.45,0.45,0.46,,0.33,0.33,0.36,0.36,0.39,0.4,0.52,0.54,,"158,154","203,902","222,560","158,339",,"151,184","192,205","214,003","144,830"
